"sim.ID","param.name","param.stat","param.stat.val"
"SIM_my_test_sim_20241112_143054","trait.Ef.sd","mean",2
"SIM_my_test_sim_20241112_143054","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143054","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143054","trait.Ef","sd",0.241120440957185
"SIM_my_test_sim_20241112_143054","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143054","regional.RA","sd",0
"SIM_my_test_sim_20241112_143100","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143100","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143100","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143100","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143100","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143100","W.r","fixed_value",1000
"SIM_my_test_sim_20241112_143100","area.m2","mean",1
"SIM_my_test_sim_20241112_143100","JL","mean",20000
"SIM_my_test_sim_20241112_143100","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143100","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143100","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143100","m","mean",0.05
"SIM_my_test_sim_20241112_143100","area.m2","sd",0
"SIM_my_test_sim_20241112_143100","JL","sd",0
"SIM_my_test_sim_20241112_143100","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143100","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143100","IL","sd",0
"SIM_my_test_sim_20241112_143100","m","sd",0
"SIM_my_test_sim_20241112_143100","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143100","trait.Ef","mean",0.464749567350373
"SIM_my_test_sim_20241112_143100","trait.Ef.sd","mean",2
"SIM_my_test_sim_20241112_143100","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143100","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143100","trait.Ef","sd",0.241120440957185
"SIM_my_test_sim_20241112_143100","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143100","regional.RA","sd",0
"SIM_my_test_sim_20241112_143107","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143107","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143107","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143107","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143107","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143107","W.r","fixed_value",5e+06
"SIM_my_test_sim_20241112_143107","area.m2","mean",1
"SIM_my_test_sim_20241112_143107","JL","mean",20000
"SIM_my_test_sim_20241112_143107","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143107","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143107","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143107","m","mean",0.05
"SIM_my_test_sim_20241112_143107","area.m2","sd",0
"SIM_my_test_sim_20241112_143107","JL","sd",0
"SIM_my_test_sim_20241112_143107","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143107","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143107","IL","sd",0
"SIM_my_test_sim_20241112_143107","m","sd",0
"SIM_my_test_sim_20241112_143107","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143107","trait.Ef","mean",0.464749567350373
"SIM_my_test_sim_20241112_143107","trait.Ef.sd","mean",2
"SIM_my_test_sim_20241112_143107","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143107","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143107","trait.Ef","sd",0.241120440957185
"SIM_my_test_sim_20241112_143107","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143107","regional.RA","sd",0
"SIM_my_test_sim_20241112_143113","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143113","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143113","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143113","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143113","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143113","W.r","fixed_value",0
"SIM_my_test_sim_20241112_143113","area.m2","mean",1
"SIM_my_test_sim_20241112_143113","JL","mean",20000
"SIM_my_test_sim_20241112_143113","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143113","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143113","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143113","m","mean",0.05
"SIM_my_test_sim_20241112_143113","area.m2","sd",0
"SIM_my_test_sim_20241112_143113","JL","sd",0
"SIM_my_test_sim_20241112_143113","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143113","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143113","IL","sd",0
"SIM_my_test_sim_20241112_143113","m","sd",0
"SIM_my_test_sim_20241112_143113","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143113","trait.Ef","mean",0.473818703670986
"SIM_my_test_sim_20241112_143113","trait.Ef.sd","mean",5
"SIM_my_test_sim_20241112_143113","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143113","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143113","trait.Ef","sd",0.301758904311013
"SIM_my_test_sim_20241112_143113","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143113","regional.RA","sd",0
"SIM_my_test_sim_20241112_143119","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143119","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143119","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143119","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143119","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143119","W.r","fixed_value",2
"SIM_my_test_sim_20241112_143119","area.m2","mean",1
"SIM_my_test_sim_20241112_143119","JL","mean",20000
"SIM_my_test_sim_20241112_143119","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143119","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143119","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143119","m","mean",0.05
"SIM_my_test_sim_20241112_143119","area.m2","sd",0
"SIM_my_test_sim_20241112_143119","JL","sd",0
"SIM_my_test_sim_20241112_143119","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143119","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143119","IL","sd",0
"SIM_my_test_sim_20241112_143119","m","sd",0
"SIM_my_test_sim_20241112_143119","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143119","trait.Ef","mean",0.473818703670986
"SIM_my_test_sim_20241112_143119","trait.Ef.sd","mean",5
"SIM_my_test_sim_20241112_143119","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143119","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143119","trait.Ef","sd",0.301758904311013
"SIM_my_test_sim_20241112_143119","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143119","regional.RA","sd",0
"SIM_my_test_sim_20241112_143125","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143125","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143125","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143125","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143125","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143125","W.r","fixed_value",5
"SIM_my_test_sim_20241112_143125","area.m2","mean",1
"SIM_my_test_sim_20241112_143125","JL","mean",20000
"SIM_my_test_sim_20241112_143125","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143125","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143125","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143125","m","mean",0.05
"SIM_my_test_sim_20241112_143125","area.m2","sd",0
"SIM_my_test_sim_20241112_143125","JL","sd",0
"SIM_my_test_sim_20241112_143125","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143125","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143125","IL","sd",0
"SIM_my_test_sim_20241112_143125","m","sd",0
"SIM_my_test_sim_20241112_143125","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143125","trait.Ef","mean",0.473818703670986
"SIM_my_test_sim_20241112_143125","trait.Ef.sd","mean",5
"SIM_my_test_sim_20241112_143125","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143125","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143125","trait.Ef","sd",0.301758904311013
"SIM_my_test_sim_20241112_143125","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143125","regional.RA","sd",0
"SIM_my_test_sim_20241112_143131","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143131","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143131","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143131","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143131","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143131","W.r","fixed_value",10
"SIM_my_test_sim_20241112_143131","area.m2","mean",1
"SIM_my_test_sim_20241112_143131","JL","mean",20000
"SIM_my_test_sim_20241112_143131","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143131","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143131","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143131","m","mean",0.05
"SIM_my_test_sim_20241112_143131","area.m2","sd",0
"SIM_my_test_sim_20241112_143131","JL","sd",0
"SIM_my_test_sim_20241112_143131","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143131","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143131","IL","sd",0
"SIM_my_test_sim_20241112_143131","m","sd",0
"SIM_my_test_sim_20241112_143131","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143131","trait.Ef","mean",0.473818703670986
"SIM_my_test_sim_20241112_143131","trait.Ef.sd","mean",5
"SIM_my_test_sim_20241112_143131","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143131","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143131","trait.Ef","sd",0.301758904311013
"SIM_my_test_sim_20241112_143131","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143131","regional.RA","sd",0
"SIM_my_test_sim_20241112_143137","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143137","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143137","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143137","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143137","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143137","W.r","fixed_value",1000
"SIM_my_test_sim_20241112_143137","area.m2","mean",1
"SIM_my_test_sim_20241112_143137","JL","mean",20000
"SIM_my_test_sim_20241112_143137","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143137","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143137","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143137","m","mean",0.05
"SIM_my_test_sim_20241112_143137","area.m2","sd",0
"SIM_my_test_sim_20241112_143137","JL","sd",0
"SIM_my_test_sim_20241112_143137","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143137","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143137","IL","sd",0
"SIM_my_test_sim_20241112_143137","m","sd",0
"SIM_my_test_sim_20241112_143137","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143137","trait.Ef","mean",0.473818703670986
"SIM_my_test_sim_20241112_143137","trait.Ef.sd","mean",5
"SIM_my_test_sim_20241112_143137","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143137","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143137","trait.Ef","sd",0.301758904311013
"SIM_my_test_sim_20241112_143137","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143137","regional.RA","sd",0
"SIM_my_test_sim_20241112_143143","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143143","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143143","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143143","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143143","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143143","W.r","fixed_value",5e+06
"SIM_my_test_sim_20241112_143143","area.m2","mean",1
"SIM_my_test_sim_20241112_143143","JL","mean",20000
"SIM_my_test_sim_20241112_143143","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143143","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143143","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143143","m","mean",0.05
"SIM_my_test_sim_20241112_143143","area.m2","sd",0
"SIM_my_test_sim_20241112_143143","JL","sd",0
"SIM_my_test_sim_20241112_143143","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143143","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143143","IL","sd",0
"SIM_my_test_sim_20241112_143143","m","sd",0
"SIM_my_test_sim_20241112_143143","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143143","trait.Ef","mean",0.473818703670986
"SIM_my_test_sim_20241112_143143","trait.Ef.sd","mean",5
"SIM_my_test_sim_20241112_143143","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143143","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143143","trait.Ef","sd",0.301758904311013
"SIM_my_test_sim_20241112_143143","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143143","regional.RA","sd",0
"SIM_my_test_sim_20241112_143149","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143149","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143149","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143149","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143149","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143149","W.r","fixed_value",0
"SIM_my_test_sim_20241112_143149","area.m2","mean",1
"SIM_my_test_sim_20241112_143149","JL","mean",20000
"SIM_my_test_sim_20241112_143149","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143149","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143149","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143149","m","mean",0.05
"SIM_my_test_sim_20241112_143149","area.m2","sd",0
"SIM_my_test_sim_20241112_143149","JL","sd",0
"SIM_my_test_sim_20241112_143149","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143149","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143149","IL","sd",0
"SIM_my_test_sim_20241112_143149","m","sd",0
"SIM_my_test_sim_20241112_143149","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143149","trait.Ef","mean",0.54420681882184
"SIM_my_test_sim_20241112_143149","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143149","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143149","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143149","trait.Ef","sd",0.287508456532446
"SIM_my_test_sim_20241112_143149","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143149","regional.RA","sd",0
"SIM_my_test_sim_20241112_143201","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143201","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143201","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143201","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143201","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143201","W.r","fixed_value",2
"SIM_my_test_sim_20241112_143201","area.m2","mean",1
"SIM_my_test_sim_20241112_143201","JL","mean",20000
"SIM_my_test_sim_20241112_143201","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143201","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143201","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143201","m","mean",0.05
"SIM_my_test_sim_20241112_143201","area.m2","sd",0
"SIM_my_test_sim_20241112_143201","JL","sd",0
"SIM_my_test_sim_20241112_143201","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143201","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143201","IL","sd",0
"SIM_my_test_sim_20241112_143201","m","sd",0
"SIM_my_test_sim_20241112_143201","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143201","trait.Ef","mean",0.54420681882184
"SIM_my_test_sim_20241112_143201","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143201","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143201","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143201","trait.Ef","sd",0.287508456532446
"SIM_my_test_sim_20241112_143201","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143201","regional.RA","sd",0
"SIM_my_test_sim_20241112_143207","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143207","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143207","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143207","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143207","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143207","W.r","fixed_value",5
"SIM_my_test_sim_20241112_143207","area.m2","mean",1
"SIM_my_test_sim_20241112_143207","JL","mean",20000
"SIM_my_test_sim_20241112_143207","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143207","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143207","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143207","m","mean",0.05
"SIM_my_test_sim_20241112_143207","area.m2","sd",0
"SIM_my_test_sim_20241112_143207","JL","sd",0
"SIM_my_test_sim_20241112_143207","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143207","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143207","IL","sd",0
"SIM_my_test_sim_20241112_143207","m","sd",0
"SIM_my_test_sim_20241112_143207","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143207","trait.Ef","mean",0.54420681882184
"SIM_my_test_sim_20241112_143207","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143207","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143207","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143207","trait.Ef","sd",0.287508456532446
"SIM_my_test_sim_20241112_143207","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143207","regional.RA","sd",0
"SIM_my_test_sim_20241112_143213","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143213","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143213","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143213","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143213","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143213","W.r","fixed_value",10
"SIM_my_test_sim_20241112_143213","area.m2","mean",1
"SIM_my_test_sim_20241112_143213","JL","mean",20000
"SIM_my_test_sim_20241112_143213","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143213","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143213","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143213","m","mean",0.05
"SIM_my_test_sim_20241112_143213","area.m2","sd",0
"SIM_my_test_sim_20241112_143213","JL","sd",0
"SIM_my_test_sim_20241112_143213","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143213","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143213","IL","sd",0
"SIM_my_test_sim_20241112_143213","m","sd",0
"SIM_my_test_sim_20241112_143213","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143213","trait.Ef","mean",0.54420681882184
"SIM_my_test_sim_20241112_143213","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143213","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143213","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143213","trait.Ef","sd",0.287508456532446
"SIM_my_test_sim_20241112_143213","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143213","regional.RA","sd",0
"SIM_my_test_sim_20241112_143219","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143219","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143219","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143219","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143219","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143219","W.r","fixed_value",1000
"SIM_my_test_sim_20241112_143219","area.m2","mean",1
"SIM_my_test_sim_20241112_143219","JL","mean",20000
"SIM_my_test_sim_20241112_143219","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143219","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143219","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143219","m","mean",0.05
"SIM_my_test_sim_20241112_143219","area.m2","sd",0
"SIM_my_test_sim_20241112_143219","JL","sd",0
"SIM_my_test_sim_20241112_143219","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143219","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143219","IL","sd",0
"SIM_my_test_sim_20241112_143219","m","sd",0
"SIM_my_test_sim_20241112_143219","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143219","trait.Ef","mean",0.54420681882184
"SIM_my_test_sim_20241112_143219","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143219","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143219","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143219","trait.Ef","sd",0.287508456532446
"SIM_my_test_sim_20241112_143219","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143219","regional.RA","sd",0
"SIM_my_test_sim_20241112_143225","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143225","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143225","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143225","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143225","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143225","W.r","fixed_value",5e+06
"SIM_my_test_sim_20241112_143225","area.m2","mean",1
"SIM_my_test_sim_20241112_143225","JL","mean",20000
"SIM_my_test_sim_20241112_143225","Ef","mean",0.521654093656689
"SIM_my_test_sim_20241112_143225","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143225","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143225","m","mean",0.05
"SIM_my_test_sim_20241112_143225","area.m2","sd",0
"SIM_my_test_sim_20241112_143225","JL","sd",0
"SIM_my_test_sim_20241112_143225","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143225","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143225","IL","sd",0
"SIM_my_test_sim_20241112_143225","m","sd",0
"SIM_my_test_sim_20241112_143225","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143225","trait.Ef","mean",0.54420681882184
"SIM_my_test_sim_20241112_143225","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143225","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143225","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143225","trait.Ef","sd",0.287508456532446
"SIM_my_test_sim_20241112_143225","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143225","regional.RA","sd",0
"SIM_my_test_sim_20241112_143412","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143412","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143412","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143412","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143412","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143412","W.r","fixed_value",0
"SIM_my_test_sim_20241112_143412","area.m2","mean",1
"SIM_my_test_sim_20241112_143412","JL","mean",20000
"SIM_my_test_sim_20241112_143412","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143412","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143412","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143412","m","mean",0.05
"SIM_my_test_sim_20241112_143412","area.m2","sd",0
"SIM_my_test_sim_20241112_143412","JL","sd",0
"SIM_my_test_sim_20241112_143412","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143412","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143412","IL","sd",0
"SIM_my_test_sim_20241112_143412","m","sd",0
"SIM_my_test_sim_20241112_143412","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143412","trait.Ef","mean",0.425131397531368
"SIM_my_test_sim_20241112_143412","trait.Ef.sd","mean",0.01
"SIM_my_test_sim_20241112_143412","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143412","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143412","trait.Ef","sd",0.274008195386308
"SIM_my_test_sim_20241112_143412","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143412","regional.RA","sd",0
"SIM_my_test_sim_20241112_143417","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143417","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143417","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143417","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143417","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143417","W.r","fixed_value",2
"SIM_my_test_sim_20241112_143417","area.m2","mean",1
"SIM_my_test_sim_20241112_143417","JL","mean",20000
"SIM_my_test_sim_20241112_143417","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143417","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143417","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143417","m","mean",0.05
"SIM_my_test_sim_20241112_143417","area.m2","sd",0
"SIM_my_test_sim_20241112_143417","JL","sd",0
"SIM_my_test_sim_20241112_143417","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143417","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143417","IL","sd",0
"SIM_my_test_sim_20241112_143417","m","sd",0
"SIM_my_test_sim_20241112_143417","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143417","trait.Ef","mean",0.425131397531368
"SIM_my_test_sim_20241112_143417","trait.Ef.sd","mean",0.01
"SIM_my_test_sim_20241112_143417","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143417","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143417","trait.Ef","sd",0.274008195386308
"SIM_my_test_sim_20241112_143417","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143417","regional.RA","sd",0
"SIM_my_test_sim_20241112_143421","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143421","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143421","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143421","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143421","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143421","W.r","fixed_value",5
"SIM_my_test_sim_20241112_143421","area.m2","mean",1
"SIM_my_test_sim_20241112_143421","JL","mean",20000
"SIM_my_test_sim_20241112_143421","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143421","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143421","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143421","m","mean",0.05
"SIM_my_test_sim_20241112_143421","area.m2","sd",0
"SIM_my_test_sim_20241112_143421","JL","sd",0
"SIM_my_test_sim_20241112_143421","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143421","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143421","IL","sd",0
"SIM_my_test_sim_20241112_143421","m","sd",0
